CityId,Name,Country,Region
84b42afa-9082-4bd0-bfd6-19170cc3deed,Colchester,US,US-VT
b70fe489-0d0d-4fc9-9767-35e939b58cda,Hazelhurst,US,US-WI
35839768-4a5a-4f03-a582-d74348f5c344,Palmetto,US,US-FL
5711fa8f-74aa-4bec-9a04-6ef50bfc388a,Cisco,US,US-TX
e06d5262-af23-4bb0-8518-b1f00c3fcd06,Pinecreek,US,US-MN
d4662ac3-4726-4ae1-a551-67bb8abffbad,Rock Point,US,US-AZ
e53d8d95-cb83-4745-a97f-1a97dff76386,Camp Lake,US,US-WI
a25bfee2-7c13-4a2b-b692-dcef0f793e11,Madera,US,US-CA
75439905-d4bd-4042-8a70-8dedd41f039d,Red Bluff,US,US-CA
3c895d2f-acdb-4576-9779-d28742705e34,Roggen,US,US-CO
85234b09-96f2-4ec4-bfbf-257f9c010a6e,Rankin,US,US-TX
56c406e0-7e95-4d47-b4fe-b02e78138e01,Lena,US,US-IN
7e39156a-97de-42d2-a464-33f882704ff6,Norwich,US,US-KS
874aa0ee-72b1-4bdd-9c41-e0228387a03e,Buras,US,US-LA
fac5508b-a48a-404e-a059-cd429272f3f4,St Louis,US,US-MO
4eba4be1-517a-4970-9cc4-bfe45c1e989b,Forest Lake,US,US-MN
a6186636-f814-449c-aab6-839ed68e45b4,North Wilkesboro,US,US-NC
72fa0986-f2dc-4961-baf8-d5d4d74500aa,Attica,US,US-NY
acb85af0-7f9b-4545-b03a-6392e1330777,Shelter Island,US,US-NY
1e91a999-cf62-4a4b-a3db-dd7b756b50fa,Holdenville,US,US-OK
f188a14f-e975-46d3-98e5-4609accb57f9,Dayville,US,US-OR
137866b0-457c-44a1-a7bb-80ccf0ad8151,Stone Church,US,US-PA
43ceda95-1986-4222-8035-d0b059039d49,Babb,US,US-MT
eb52f32b-657a-4ec7-b7f0-d793b250194c,Shoshoni,US,US-WY
1083d82f-2df8-44ca-85c9-e12458b2d851,Kilmarnnock,US,US-VA
2d65a960-dad9-4436-b6c9-3d3078151bcb,Star,US,US-TX
118edc5c-3410-43af-9449-7fbb877138c6,Atmautluak,US,US-AK
49724188-2e9a-41c0-861d-59bd365c6d41,Livengood,US,US-AK
019f86b8-bc01-43c9-b2e9-427e7f41b2b6,Long Lake,US,US-AK
db5559df-88a3-432f-af66-d1963f272f21,Mankomen Lake,US,US-AK
48fe24fa-28c7-4e79-bf44-01ece5901e7a,Aleknagik,US,US-AK
9cd43212-5bd1-46f0-964a-04d7c04b7e40,Napaimute,US,US-AK
5dd7b31a-a926-4b2e-8ef7-67092915390b,Naknek,US,US-AK
dfa6d5a2-e232-4350-a2b8-b8a7a73897f0,Wedowee,US,US-AL
c589e1da-052d-4182-bed5-d9effd9cfd39,Hartselle,US,US-AL
5a59c03f-9b4a-4305-8434-b46a3822defe,Summerdale,US,US-AL
dd6ef86b-443a-4319-8053-ae5eb8f1cf99,Lapine,US,US-AL
25c96de7-07a1-4969-98d7-b3a12a2e9d7c,Russellville,US,US-AR
ba345f17-f4a2-4570-8477-375f262666fa,Cherry Valley,US,US-AR
19006dea-898b-43f9-9f65-eda99c6bd935,Booneville,US,US-AR
ed64911c-35a5-432a-93f8-46fa17fb85a0,Surprise,US,US-AZ
0db73781-18bf-438e-b2aa-730bbb161059,Capitan,US,US-NM
88ca6ad6-9a9b-4eb0-8e4b-38fb694f8877,Tombstone,US,US-AZ
b1bb0ad6-5163-4515-bcf1-7e4d25acf1c6,Kingman,US,US-AZ
43878a13-34cb-4975-ad4f-50c4cec6caa6,Marana,US,US-AZ
1f1ce0c0-9465-4b4b-a6c7-603cd895ee0e,Willcox,US,US-AZ
9cebc5bc-803e-4cef-b80e-d2af5fa3a8f2,South Bethlehem,US,US-NY
304bafb2-25dd-44b7-a811-d122bcd3d8bc,Simsbury,US,US-CT
9fd6e66a-4e95-4409-9a04-5cf00db064bc,Union Mills,US,US-IN
c2274662-a9e0-46bd-9ca9-f167400fb633,Ackley,US,US-IA
8368e008-5fa6-4c1d-95b8-f36ec21c69ec,Brentwood,US,US-CA
5f136a7a-b03a-45de-8e3f-92a702e3d9b8,Pleasanton,US,US-CA
586c17f4-f35a-4037-83f5-0cce907f36f1,Lynwood,US,US-CA
109bae8d-8f92-466d-ba3a-e61bbbd4e413,Chico,US,US-CA
6aff9c8e-d600-49c9-913c-818042a889e7,Rancho Santa Margarita,US,US-CA
e03a11e6-c6f6-46b2-8f2d-3b7625d1521e,Williams,US,US-CA
ac5539b3-d631-446f-a645-40e5d470a1c8,Lucerne Valley,US,US-CA
75dd5786-520f-4864-8bb4-292d792d4018,Carmichael,US,US-CA
94a02c4c-19ac-408d-aeaf-891b2dd4df61,San Marcos,US,US-CA
3e9b21a5-b955-4e33-b9c6-0775bf5bc47c,Bishop,US,US-CA
dea7fc23-bd12-4ade-b1c3-a0b9aa6c525d,Hanford,US,US-CA
f17c890c-b90b-4741-a5c6-a5db75a327b3,Colton,US,US-CA
37ba17aa-8171-4722-a4bb-6b0250e8f985,Waterton,US,US-CO
e3018395-d406-42a8-9909-e02d9b8a88f8,Walsh,US,US-CO
1b6e35e0-d5ec-4dd5-a764-a54fa8ebd423,Meeker,US,US-CO
455d5347-f9ae-42e2-94b5-5bc1178b6943,Wheat Ridge,US,US-CO
4961faed-177a-443e-a5b8-1c0e50bd4415,Elbert,US,US-CO
bc577c9e-bd27-4548-8f25-32fa001a3a33,Castle Rock,US,US-CO
2b731112-db1a-4cd9-929a-db15738b6c85,Beaver Creek,US,US-CO
bfbe72de-013b-4759-8642-851c018c34e8,Brookfield,US,US-OH
85a0826b-ce3f-4d49-8083-a33a905f11f3,Richardton,US,US-ND
08797ef9-9883-4047-a315-ecb7111ffb6b,Lake Mary,US,US-FL
abb18695-1c61-4795-a495-1085258acdae,Key West,US,US-FL
68e75ff7-18dc-4bef-9ef0-6a3545bc627b,Lake Panasoffkee,US,US-FL
60eb4ca5-a3b5-4474-bce5-b83cab0473cf,North Port,US,US-FL
ab6427e8-4c3a-4560-b7a1-5672fbd1e87c,Pine Island Center,US,US-FL
81e22873-1c44-4518-9747-fb7ef0f250ec,Polk City,US,US-FL
ff5ba687-43f8-4157-9ef0-bb5912c2150e,Sanibel,US,US-FL
e500571c-a73a-426f-b97a-dcd670dd6fd2,Fellsmere,US,US-FL
70b79999-6c8f-4c95-82c9-fc63407ad783,Haines City,US,US-FL
986c3f6e-4771-4327-9625-51a250535db0,North Benton,US,US-OH
a7c9a901-39f4-4a19-b511-53c55d5bd7ca,Fairmont,US,US-WV
cf155650-6b20-4662-a3c6-b25a13070353,Eton,US,US-GA
d176acf4-0827-4ee1-b3c8-ff57382fedad,Millhaven,US,US-GA
1f4c3d22-a124-4757-a4e2-059c6f345420,Attapulgus,US,US-GA
85acfeb6-c7db-4ab1-a717-9f23dc367660,Chicago/Schaumburg,US,US-IL
c4ea0b46-127f-4db1-81db-b3a140c095fc,Iowa Falls,US,US-IA
c5b34508-ddab-41b0-a2a6-73044a9ccda0,West Liberty,US,US-IA
a370c3ef-03e6-48c7-9572-085d02b03874,Charles City,US,US-IA
357c3939-ebf1-4cc3-b28d-e29c17cd4d7e,Clarion,US,US-IA
28c985c9-dedc-4e77-9a72-ec40e811125b,Dike,US,US-IA
1e80c128-467e-4d49-91f5-1d21d5b9c8e0,Thorntown,US,US-IN
fb66b7bc-4e39-4db0-8f0a-c108cbb19484,St Elmo,US,US-IL
dea487a3-38f6-4506-be1d-dbd1065fb4dd,Brussels,US,US-IL
731e39a4-ad95-487e-b1e6-25cea406bfd2,Murphysboro,US,US-IL
00680a7e-e883-4626-994b-2fabe9eb73bf,Benson,US,US-IL
d8cf6bea-f613-4770-a8b2-353bac340be8,Kendallville,US,US-IN
8c435e11-34f5-40c5-b151-627ceacb194b,LaGrange,US,US-IN
9cccf67e-993e-4174-a815-f0e4d290165d,Wallace,US,US-IN
24c761d1-e2a9-41e0-831e-8c686974198b,Bourbon,US,US-IN
93799a17-6bc9-417c-b2f2-e2054236217d,Danvillle,US,US-IN
eb08b4dd-119e-4869-bf11-c6c2a70ba696,Anna,US,US-IL
e8d228a0-92a8-4221-879d-c0774150bb50,Hecker,US,US-IL
aa7e86ab-0c25-4e56-a24d-4979cebc8ac9,Minonk,US,US-IL
9e4a76f0-4520-455d-b5eb-4f1e355aa60f,Sparland,US,US-IL
617940ef-19ad-4ba2-a71c-258aebc754a7,Bunker Hill,US,US-IL
96f316e8-d8c9-4ba7-bf9a-6b69b56d9413,Pedro Bay,US,US-AK
675010d8-7494-4c0e-b3fe-01d9a1b611e4,Ouzinkie,US,US-AK
47690a0b-b33b-4768-bf6b-99bed4f816ce,Tununak,US,US-AK
bfde3453-e2fd-45f1-9640-b236653e1de4,De Soto,US,US-KS
51e0f825-2898-4e1a-9e1e-98c7e3bfe5dc,Rose Hill,US,US-KS
9f790e87-0070-4b96-91d2-6947affcea6c,Bird City,US,US-KS
65f75c27-a429-48e6-bc38-91ec1da2b5d6,Calhoun,US,US-KY
3fba9861-e484-4fb7-8cc7-623a088c6951,Hopkinsville,US,US-KY
3d0a4ba7-1be6-4262-a20b-88cda6da1aed,Port Sulphur,US,US-LA
c74abd72-1fbc-4e6a-bdca-7d63733b1d9f,Leeville,US,US-LA
23e00c94-b433-46bf-b2e3-c2c1aa3789f8,Lafitte,US,US-LA
8ba8c25a-bc55-4e1b-9990-e72bf0e1fce3,Marrero,US,US-LA
01e075cf-78b4-4e35-90f2-77bc6b7fa0a2,Raceland,US,US-LA
f3283901-4d77-4ac6-8456-5287cf3d7acb,Steward,US,US-IL
d58cc892-7edf-4ce3-b284-50bfeade0196,Champaign,US,US-IL
29c0abe8-2bec-4252-a66f-3864de93bee1,Sycamore,US,US-IL
54c091cc-9c5d-46ef-956e-d8d972d485cb,Morrisonville,US,US-IL
29436307-614a-4c3b-b989-b955152ded05,Interlochen,US,US-MI
1a85f8dc-9e13-4fe7-b8f5-f7c0366e233c,Dermott,US,US-AR
19b2a6b4-c82b-4855-b619-fbac27c0685b,Roe,US,US-AR
9e6a7643-45ab-4c97-9a7e-64e6cdd1e06b,Sherborn,US,US-MA
b23af198-ec29-4c81-8120-5d029acfea0c,Chicopee,US,US-MA
6669d55f-f536-4a22-be11-b6a2b9d08efc,Millbury,US,US-MA
0fec7f88-423f-41e2-b846-feb580bd088d,New Bedford,US,US-MA
cc5fb7df-5e9f-4c23-9135-3192a8e92c49,Cohasset,US,US-MA
c20d3544-6c92-40fa-973e-43e3bd89a3c0,Ludlow,US,US-MA
f36ccd86-e175-4473-a222-74fe28ed71aa,Bishopville,US,US-MD
8bd151f6-c376-4d9d-bae4-9ff03b2d97f0,Thurmont,US,US-MD
c3390886-9195-4196-909a-36fccd30627a,Owings Mills,US,US-MD
ab79a36b-c72d-44a5-b7d6-555c6caf5c7a,St Albans,US,US-ME
32ce30fc-2a49-44f0-95f0-70141a587df4,Norway,US,US-ME
020a1992-68d2-4e98-a559-fa11eab27ea6,Petersburg,US,US-MI
cf86dd6d-bc2b-4db0-b6ef-6f9e8c351a0c,Lapeer,US,US-MI
50bbbead-e42b-4044-8e02-6658e5829763,Schoolcraft,US,US-MI
d5e292d9-6825-4253-a2b3-1fd0978799e3,Ruby,US,US-MI
ab1e60e0-c6ea-4ba6-a305-728b789f4a8b,Three Oaks,US,US-MI
dd261413-753d-4e86-b7d8-7ce9d6b1a277,Farwell,US,US-MI
6507f3e7-022a-4fd3-8872-67ce5c77521c,New York Mills,US,US-MN
3e724022-d8b7-4d8f-98d4-7827e4e3247e,Ham Lake,US,US-MN
0c576dd0-d897-482b-93ef-684ecb56b655,Graceville,US,US-MN
057fbb2a-2255-4e74-935e-8ac77b2c35b7,Red Lake,US,US-MN
2c4c5ec2-209e-4ae8-9811-5a7a85936238,La Plata,US,US-MO
accd8f39-cac0-4560-b31a-fad3b7ecb80b,Gerald,US,US-MO
0a7394b7-7193-4c14-80e3-556c8e745fb5,Mound City,US,US-MO
90608273-a961-402e-9989-ca07cd6c59a9,Atherton,US,US-MO
1a640831-4b65-4e8c-afab-a9ef0d522938,Robinsonville,US,US-MS
ab1c1e1f-3f6e-4c19-aab6-4d18f9e29d21,Sladen,US,US-MS
3cfb3084-6056-46c6-95ed-fcd458c25689,Reed Point,US,US-MT
8f5afe51-0fb9-4816-ae94-d67776af5272,Big Sky,US,US-MT
7d04a351-5ecb-4165-a58d-cb8b4ad372bf,Darby,US,US-MT
50541d8b-6b1e-4266-9e1a-b1ba849c6365,Staples,US,US-MN
b52ff199-81c5-4ba0-82ef-93ce5b7baf82,Middlesex,US,US-NY
7d15f4ed-e84b-416a-bcae-51a68014fd42,Lidgerwood,US,US-ND
29abea1c-d4e3-474b-b841-c0d640dd7369,Greene,US,US-NY
b0527c2b-d761-425a-9779-82bdc1a0b5ed,Williston,US,US-ND
d44bf4c4-da7d-467f-ab17-bfcf6d1be6fe,Antler,US,US-ND
8b12a053-162b-4652-8079-bbc4f939055f,Berthold,US,US-ND
185cf29d-2260-458d-a887-eac2fbd68603,Grenora,US,US-ND
6ca20f77-a7bd-4017-930c-ca95578dd9fd,Cape Carteret,US,US-NC
61ff227f-92bc-4fe0-838c-63aad48e5832,Fletcher,US,US-NC
0f8c956a-c554-43d0-9eeb-eb115d9c82ff,Garner,US,US-NC
25aa7b0e-d0f4-419c-9db9-b24407a21168,Thompson,US,US-ND
627abb4d-7433-4678-bd63-3653ed0ad074,Wyndmere,US,US-ND
5ccd13d2-8518-459d-b31c-9a021b2afeac,Milburn,US,US-NE
0002e8e7-bed1-45f7-a59c-a84ce14a368e,Paxton,US,US-NE
e23b0a2b-0410-4798-8b2b-06c2d58d35dd,Rosemont,US,US-NJ
447aa71f-7e2e-4063-9e1e-c8c9b35a39ac,Rutherford,US,US-NJ
d338d111-ccb6-4735-bd03-3255abdf0be2,Baldwinsville,US,US-NY
a5f1bebb-f5c3-4f61-bff8-66f7eafd6e55,Greenwich,US,US-NY
b87c6cde-4729-4f74-b4a3-21c81280569a,Evans,US,US-NY
0612995f-8b53-4eca-8909-f5e6153581b5,Fabius,US,US-NY
c59e05e6-ccfe-4aca-bac6-d714b9a223ce,Millbrook,US,US-NY
0ee1df63-6a2e-4f72-b468-eae5dc06c644,Staten Island,US,US-NY
9f3a05d2-c4b2-4dbb-bc85-cf14d13c96f6,College Point,US,US-NY
502fbbe5-0441-46de-898e-ac68ca3d83d3,Port Jervis,US,US-NY
4fe04e50-35a1-468c-b556-18ff92982919,Delmar,US,US-NY
639210c2-8b73-42cc-a2f3-064df4d9342a,East Hampton,US,US-NY
c4c5ed25-2406-4e1a-bf0d-3bba34b0000b,Elmont,US,US-NY
e60e222a-a6e2-42f2-9d48-1cea5cd4a611,Meno,US,US-OK
8652a3e4-2f5b-4672-ba73-f47d7178b17c,Tipp City,US,US-OH
47bb5be3-b035-446b-a719-5cd3093e9092,Zanesville,US,US-OH
b68fb584-3855-4a98-b5ab-9882d26fc31e,North Lima,US,US-OH
efc9bd1e-445c-489f-956e-760d3b1fb657,Akron Suffield,US,US-OH
c344f419-2af1-4b10-aec1-b518a6ed3557,Gallipolis,US,US-OH
0b7cb634-0ea2-4ccf-bb97-ceb66530d13a,Archbold,US,US-OH
2f9e0ad0-f0d2-4f53-97db-eaf5fe1d1eb4,Cincinnati,US,US-OH
e8544d36-91ac-40be-bed8-328860ea44fe,Canfield,US,US-OH
bb1ad39f-d141-46b4-8550-cc8f22cce9e5,Coalton,US,US-OH
00c096b7-d89e-4415-8cec-e88a62a2aeee,Velma,US,US-OK
366c5fcd-86e8-4a6c-9026-3b524b671b32,Cushing,US,US-OK
34ea6c97-8704-48be-848e-bfc860ae02e3,Rogue River,US,US-OR
20730fe2-a768-47ee-a189-a26541241108,Corvallis,US,US-OR
c7ef9b20-e698-4d77-91b0-19e13b0cd928,Lac Du Flambeau,US,US-WI
2cd14559-aa20-4f5d-a2b1-53f10bc4b5ae,New Berlin,US,US-PA
11d04dd5-af2d-41c7-94c2-1b4c10e8d034,Lititz,US,US-PA
d9067a91-db98-4707-a3f9-a13c1b9d5e5c,Lock Haven,US,US-PA
45eb6b41-2a83-4e7b-a6d7-3f826e59a1fa,Starlight,US,US-PA
fa551a87-7fe2-4e57-ba40-57aab53187c5,Pipersville,US,US-PA
fb7e76db-c0e2-499b-bac4-4485c65392eb,Grove City,US,US-PA
57320c24-f2f7-4b2b-ba7d-c4c0ac380257,Masontown,US,US-PA
2c3f9399-e1a6-461a-a4b3-94e16b98c69e,Mechanicsburg,US,US-PA
1fe94875-1c3a-4211-9c7e-7420de57e35b,Sonestown,US,US-PA
06784cdf-8767-4b37-a346-b157dfd4d6b4,Carmichaels,US,US-PA
6da5253d-b19e-48c2-a45a-b85edc6ce46a,Vandergrift,US,US-PA
e21027fc-8688-4444-a1f4-4ea73235b051,Milnor,US,US-ND
bb5919a2-09b0-4de6-b215-221706749166,Cornelius,US,US-OR
f035cdbf-82f8-48da-a98f-2b7c991ac7c1,St Thomas,US,US-ND
347ce9ae-d38d-4a1a-8900-45ec65e1c6f8,Malin,US,US-OR
4738afef-ec5f-472c-af96-d3b71d5ddd64,Aiken,US,US-SC
f3133af5-bb71-466c-aa2c-c3ca43647ed0,Rapid City,US,US-SD
4e550cbb-4aac-4684-b9df-c7e47c081551,Damon,US,US-TX
53dd787e-1664-49ea-acee-6b2e751103c2,Graford,US,US-TX
e75c928f-e625-4170-ba9b-a6967ae48690,Holliday,US,US-TX
4cab219c-73e0-463c-8494-9a9db8b04032,Hunt,US,US-TX
2ac46281-ef38-462d-82b4-01a96d7b68bc,Ozona,US,US-TX
67628348-68da-4c17-8b0b-f649123caa26,Dell City,US,US-TX
cc682f82-bcd4-4549-b7fc-4404d549d289,D'Hanis,US,US-TX
e23ea989-626d-463f-baa8-921ff75f94c3,Crossville,US,US-TN
ab5b1a17-7fdd-4ab3-80c5-482be5ea5e23,Eads,US,US-TN
b29a19be-815b-4a77-bde2-a19070a43e61,Jersey Village,US,US-TX
df080ca2-6c7f-4260-a587-cfee764c6931,Fort Stockton,US,US-TX
b3a99186-c764-47b5-a2b8-ac70dd4652be,Mont Belvieu,US,US-TX
a181d9d1-0966-4027-b369-598f9f9fae15,Keller,US,US-TX
a1f66a42-b1b6-47c3-95d2-94cd36251fe6,Petty,US,US-TX
2925c0b1-e070-44e0-8917-70bf60a14484,Kennedale,US,US-TX
c7798a39-16de-41f5-b621-286debca4eb0,Kerens,US,US-TX
839fb9b8-a135-491a-92b4-4e079fbf80e3,Kilgore,US,US-TX
9e2cdc46-4d8c-4ff9-a4df-691e3f93a610,Chinook,US,US-MT
3c7101d4-b92e-4201-8bb8-4e80c4ffbbaf,Conner,US,US-MT
81c615b1-e2c8-45ba-8a68-2b907ae12d68,Linton,US,US-IN
b98df485-e7df-4d8e-90c7-07f5b1cf1bbf,West Dover,US,US-VT
7c0388b2-ffce-43da-bb6f-0a619d852b78,Wingina,US,US-VA
b76dbbb4-4991-4f54-a671-f71546518c17,Arrington,US,US-VA
6ed76c00-4e30-4859-967b-0ef6d119a99d,Rixeyville,US,US-VA
f0c89725-6a43-470e-80ab-ac8a9cb59500,Beaverdam,US,US-VA
d98c7db9-04f7-4ec1-8bc4-ebb688b82738,Fredricksburg,US,US-VA
a3facf52-dda6-4d28-a520-a4f72c654a22,Hurdle Mills,US,US-NC
dd58d722-8be6-40f9-9515-3a2fda54950a,Pink Hill,US,US-NC
d555bb3a-5ce1-4185-85c5-dcdf807c087e,Lopez,US,US-WA
d2cecf95-e748-43d6-bc8c-9efdd87ca341,Mc Cleary,US,US-WA
5c77dbf3-29af-4414-8c16-d63ac49f170b,Everson,US,US-WA
a98b5274-dd38-448e-a3ce-9d66f5b8553d,Port Orchard,US,US-WA
e61bfeeb-c4ec-4fff-832c-4602fe770676,Rio,US,US-WI
47ceeb5b-e88e-4676-8b20-1dd11223ffac,Tomahawk,US,US-WI
9b976670-e058-4648-b5fa-8687e200e633,Kohler,US,US-WI
5bbd1fe1-c8b7-4e46-8c09-2eb0c8919ac0,Vesper,US,US-WI
85235381-afe6-45f3-a4b7-850a7fe9ac45,Balsam Lake,US,US-WI
48d2176f-b4b9-425d-a117-57acb8892375,Marinette,US,US-WI
1626929c-cb7b-474a-b10e-3e9966f79374,Dousman,US,US-WI
d78d4475-3160-4575-a447-55f4fdbf5c51,Medley,US,US-WV
e252f372-bf7d-4b7d-b560-8f35668d796b,Grantsville,US,US-WV
9bc2ef46-49c8-44ac-be8c-4ae1b0852395,Kenedy,US,US-TX
e9d37a1c-a389-4ad2-a7f9-f4165d73ce1c,Burkburnett,US,US-TX
579746cc-c808-479a-b993-3fa02b63bb71,Port Arthur,US,US-TX
5e649ac6-266c-4962-88d7-bd33e16e4a1f,Kermit,US,US-TX
eda8fd97-6ba9-4bef-9385-af3261501416,Corsicana,US,US-TX
c142e0a1-50cd-4153-8456-58cdbf47b2f2,West Columbia,US,US-TX
325ac6e0-ef93-4d30-aacb-b0d9c1cd4ed7,Wiergate,US,US-TX
4cbd9def-8b24-47a2-b2fd-cda3f36da806,Willow City,US,US-TX
106ae45f-a71b-46e1-ad95-8eb56059eb4d,Harrietta,US,US-MI
2d194cac-db1a-490d-8301-b58713fccda4,Hannum Creek,US,US-AK
3b8b7c4a-36ac-46c9-80a9-ed3e0f2c9a89,Horsfeld,US,US-AK
45b1c89e-aab8-442e-8002-22d5bf890a61,Hyder,US,US-AK
edbb6c05-c460-49f8-b1b5-60ad8e7facd7,Jakolof Bay,US,US-AK
cf409235-81f7-4436-9a55-11fa15ffebf1,Perdido Beach,US,US-AL
541057b9-0b43-4b80-a842-755d1dd4b037,Rocky Ridge,US,US-AZ
2973f8b7-ca97-449a-8969-9568dba2f65a,Lehigh Acres,US,US-FL
48f07cbc-1cee-4602-8ee6-cac6dfa6de7c,Altha,US,US-FL
dd00da46-29f1-4f7b-a0b3-71086f4c0d0c,Chesaning,US,US-MI
929e9c4e-5ce5-4b4b-904e-453b93fb69a1,Antioch,US,US-IL
5501c2c1-3ea3-4094-8630-04842954c13d,Pawnee City,US,US-NE
f853dbb5-341b-47fe-95da-ccb748361953,Prestonsburg,US,US-KY
d5805d73-b7ba-498b-9c69-f077d1c0fc4a,Gray,US,US-LA
598603cb-438b-4c07-bca9-cb457f7c1eab,Eagleville,US,US-TN
bb72697d-e364-4991-bad1-47601e6b0c7d,Grasonville,US,US-MD
7c4b48af-f377-4a6f-8667-9cd33e3e5b6d,West Plains,US,US-MO
0bec7016-0c99-40a0-9046-84971df61f35,Hattiesburg,US,US-MS
19b4f319-0c0f-4976-8de5-3a1c771b5b65,Hemlock,US,US-NY
3d8e03c3-bf01-461a-8180-996eb7a541e9,Stroudsburg,US,US-PA
78729059-6bfe-4fa9-90be-11f4a102e85a,Delmont,US,US-PA
9fd6bc73-f84c-4d34-a2f9-e788dbbb46c4,Parma,US,US-ID
1664cdf9-6712-4a2d-8534-34b8e9d3daca,Geronimo,US,US-TX
1a83679d-24a0-4e25-b3a7-3b6e14b91bee,Prescott Valley,US,US-AZ
41da3ed3-645a-455d-9ad6-93e63550db0d,Chiefland,US,US-FL
917f6559-45fc-42f3-a128-95e706395610,Clio,US,US-MI
6ec391b6-c184-4ad8-9122-b588db3bc770,Tyrone,US,US-GA
d2fe521a-ca73-47c2-b46a-9516bc4164e9,Little Valley,US,US-ID
33b78f0c-1518-47e1-a90a-6c441d6008b7,Elmo,US,US-KS
499217dc-d3b5-4a4a-9263-0fa15f0e428c,Mio,US,US-MI
42b3d7f1-0b3c-42c7-b77e-13174c0fb71e,Chesterville,US,US-ME
d83acfce-b5d1-4a89-8296-68399e715731,Dent,US,US-MN
f645cd58-81a0-4077-98f7-90b50c4a835e,Tower,US,US-MN
bd97b439-ecb4-45f0-b081-9d9410c49349,Deerfield,US,US-NH
eaec84fb-ff2d-4998-a73d-19668ee11393,Cologne,US,US-NJ
44d6c5c4-cfeb-478c-b930-8fd6cf4fed0e,Ottawa,US,US-OH
1045ca30-cf4c-46cd-890a-2c2950d68f71,Beggs,US,US-OK
3aa98991-b130-41d1-bea0-f10070299da3,New Oxford,US,US-PA
cca14ebf-ac0c-4823-88c7-9cded5b0460a,Blawnox,US,US-PA
e16a2ad2-caf1-4923-8068-a131ca755b57,Van,US,US-TX
5a55ea2e-cab0-4ff3-8098-b73df0c8ffba,Black Diamond,US,US-WA
b03ec25b-35d1-4cf5-891c-1ffdbeeee7ce,Oshkosh,US,US-WI
4c537b5f-db35-42fd-a1cd-cb2cf6cb73ac,Minto,US,US-AK
c960ed07-4755-4f63-8efc-b61f16033ad7,Seligman,US,US-AZ
731e6a3f-c5d8-451f-8583-98886f67364f,Paynes Creek,US,US-CA
89808eea-824b-4be9-9d7c-91469ff06876,Lake Wales,US,US-FL
aa20d858-6c16-4a56-acce-a34fc44f8249,Pinconning,US,US-MI
d2d189ff-4b73-4076-9b6a-9fe9bb7681ee,Eagle,US,US-ID
f82619b2-3e17-42d6-9cab-01a337a2afb4,Prairieton,US,US-IN
5aa6964f-01cc-4e20-aa6d-9bab376b9bfa,Onaga,US,US-KS
942d860c-d8bf-4e60-8d54-e38af65d8d89,Eudora,US,US-KS
df55bf61-4060-4fb5-986c-7279a5b762b6,Oakland Township,US,US-MI
949040db-8e11-4dd5-8f05-6ca647d697cc,Kennedy,US,US-MN
643de827-0029-4068-a16e-afe37042ec1f,Hunter,US,US-ND
f57d6858-2e0f-49b3-a81d-e58061abc1c1,Morrill,US,US-NE
8b76581a-8d0c-4b27-999a-c70fe1c035e8,Alamogordo,US,US-NM
317a7f65-e5a1-4cb5-b2e8-90ec637c194f,Goldston,US,US-NC
581909c1-e222-4554-ab43-a1c5deccdc51,Honeoye Falls,US,US-NY
6367c7d5-71d2-428c-9fba-bbaa14680285,Coshocton,US,US-OH
96ba9e8a-76b0-4096-aa4d-ecb9af1c4173,Scappoose,US,US-OR
dcf068fa-d6c5-4910-9068-d05ebdddd8f1,Tamaqua,US,US-PA
2ef6de0a-10dc-41e4-9256-58a67c7370a2,St Ignatius,US,US-MT
4edc806b-2657-4704-b6f4-5e13a3791af4,Benge,US,US-WA
191e2c84-b7b9-45cb-860b-956274cc2809,Touchet,US,US-WA
0420d611-6af8-406e-a2e4-4ab2aac45dff,Wichita Falls,US,US-TX
5c108513-2035-4f32-9fcc-f0d17aefbc46,Remer,US,US-MN
bae19a8d-e0f0-4d51-965f-3d6589e570e9,Moose Pass,US,US-AK
06071019-5417-415f-a55a-b99668375a02,Rogers,US,US-AR
e2b37b0f-23df-4905-a685-0ccaed857a19,Anchor Bay,US,US-CA
0c95a9b3-8ae4-442b-b94a-e9ffc7daaf64,Grimes,US,US-CA
45d10996-3c59-4200-b8a7-e1f931f1ec22,Two Buttes,US,US-CO
68c83f53-9e9f-4eca-a9a2-204ce34cfc84,Land o ' Lakes,US,US-FL
ce351710-4509-424e-94e1-713af920acf8,Tallahassee,US,US-FL
e82165f8-5557-465e-9ce9-6ac12800ca3f,Tama,US,US-IA
998fa157-c9c5-423f-88df-b51b42e4c967,Hesston,US,US-KS
8fe07193-8e91-4f10-8b78-84bd7910a09f,Lyle,US,US-MN
fc1d73f3-52ac-4317-a059-947d570b5fd1,Zalma,US,US-MO
c48c5cc4-7e78-4477-bc53-408f5dfdb541,Orrum,US,US-NC
0699a635-7c23-41a5-a3ac-f2f1c6cd319d,Hurdsfield,US,US-ND
659f7f24-365b-43ea-8c31-de4003782e5e,Egg Harbor City,US,US-NJ
395c2a8b-22c9-4a93-9194-84a1d534d69a,Asheville,US,US-NC
d49c08b6-6e7f-48fa-9ef4-e97e5131db35,Battle Mountain,US,US-NV
1524fced-7cbb-4517-9273-da30f5468fd0,Paulding,US,US-OH
467241ec-4347-455f-b546-957be33e1208,Beaverton,US,US-OR
